FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EURO_LABOUR_STATUS,Condizione lavorativa europea,Y_STUDENT,Studente,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,9,Totale,2024,137,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,9,Totale,2025,136,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,9,Totale,2018,1898,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,9,Totale,2019,1919,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,9,Totale,2020,1970,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,9,Totale,2021,1963,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,9,Totale,2022,1949,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,9,Totale,2023,1962,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,9,Totale,2024,2043,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,9,Totale,2025,2148,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,TOT,Totale,9,Totale,2018,3866,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,TOT,Totale,9,Totale,2019,3884,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,TOT,Totale,9,Totale,2020,3902,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,TOT,Totale,9,Totale,2021,3914,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,TOT,Totale,9,Totale,2022,3948,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,TOT,Totale,9,Totale,2023,3966,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,TOT,Totale,9,Totale,2024,4013,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-29,15-29 anni,TOT,Totale,9,Totale,2025,4067,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LF,Forze lavoro,9,Totale,2018,1258,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LF,Forze lavoro,9,Totale,2019,1256,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LF,Forze lavoro,9,Totale,2020,1207,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LF,Forze lavoro,9,Totale,2021,1220,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LF,Forze lavoro,9,Totale,2022,1241,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LF,Forze lavoro,9,Totale,2023,1270,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LF,Forze lavoro,9,Totale,2024,1278,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LF,Forze lavoro,9,Totale,2025,1289,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,EMP,Occupati,9,Totale,2018,1170,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,EMP,Occupati,9,Totale,2019,1168,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,EMP,Occupati,9,Totale,2020,1125,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,EMP,Occupati,9,Totale,2021,1139,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,EMP,Occupati,9,Totale,2022,1177,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,EMP,Occupati,9,Totale,2023,1215,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,EMP,Occupati,9,Totale,2024,1226,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,EMP,Occupati,9,Totale,2025,1237,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,UNEM,Disoccupati,9,Totale,2018,89,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,UNEM,Disoccupati,9,Totale,2019,88,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,UNEM,Disoccupati,9,Totale,2020,83,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,UNEM,Disoccupati,9,Totale,2021,81,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,UNEM,Disoccupati,9,Totale,2022,63,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,UNEM,Disoccupati,9,Totale,2023,55,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,UNEM,Disoccupati,9,Totale,2024,52,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,UNEM,Disoccupati,9,Totale,2025,52,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOTIN,Totale inattivi,9,Totale,2018,199,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOTIN,Totale inattivi,9,Totale,2019,193,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOTIN,Totale inattivi,9,Totale,2020,236,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOTIN,Totale inattivi,9,Totale,2021,217,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOTIN,Totale inattivi,9,Totale,2022,201,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOTIN,Totale inattivi,9,Totale,2023,177,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOTIN,Totale inattivi,9,Totale,2024,183,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOTIN,Totale inattivi,9,Totale,2025,181,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LFP,Forze lavoro potenziali,9,Totale,2018,55,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LFP,Forze lavoro potenziali,9,Totale,2019,49,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LFP,Forze lavoro potenziali,9,Totale,2020,69,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LFP,Forze lavoro potenziali,9,Totale,2021,69,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LFP,Forze lavoro potenziali,9,Totale,2022,49,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LFP,Forze lavoro potenziali,9,Totale,2023,39,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LFP,Forze lavoro potenziali,9,Totale,2024,35,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,LFP,Forze lavoro potenziali,9,Totale,2025,41,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,NOT,Non cercano e non disponibili,9,Totale,2018,144,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,NOT,Non cercano e non disponibili,9,Totale,2019,144,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,NOT,Non cercano e non disponibili,9,Totale,2020,167,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,NOT,Non cercano e non disponibili,9,Totale,2021,149,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,NOT,Non cercano e non disponibili,9,Totale,2022,152,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,NOT,Non cercano e non disponibili,9,Totale,2023,138,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,NOT,Non cercano e non disponibili,9,Totale,2024,148,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,NOT,Non cercano e non disponibili,9,Totale,2025,141,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOT,Totale,9,Totale,2018,1457,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOT,Totale,9,Totale,2019,1450,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOT,Totale,9,Totale,2020,1443,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOT,Totale,9,Totale,2021,1437,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOT,Totale,9,Totale,2022,1441,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOT,Totale,9,Totale,2023,1447,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOT,Totale,9,Totale,2024,1461,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y30-34,30-34 anni,TOT,Totale,9,Totale,2025,1470,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LF,Forze lavoro,9,Totale,2017,2341,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LF,Forze lavoro,9,Totale,2018,2321,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LF,Forze lavoro,9,Totale,2019,2315,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LF,Forze lavoro,9,Totale,2020,2226,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LF,Forze lavoro,9,Totale,2021,2261,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LF,Forze lavoro,9,Totale,2022,2322,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LF,Forze lavoro,9,Totale,2023,2343,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LF,Forze lavoro,9,Totale,2024,2371,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LF,Forze lavoro,9,Totale,2025,2379,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,EMP,Occupati,9,Totale,2017,2106,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,EMP,Occupati,9,Totale,2018,2117,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,EMP,Occupati,9,Totale,2019,2128,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,EMP,Occupati,9,Totale,2020,2035,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,EMP,Occupati,9,Totale,2021,2079,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,EMP,Occupati,9,Totale,2022,2174,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,EMP,Occupati,9,Totale,2023,2217,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,EMP,Occupati,9,Totale,2024,2254,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,EMP,Occupati,9,Totale,2025,2269,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2017,236,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2018,204,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2019,186,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2020,191,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2021,182,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2022,148,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2023,125,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2024,117,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2025,110,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2017,485,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2018,487,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2019,483,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2020,563,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2021,512,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2022,462,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2023,447,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2024,456,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2025,484,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2018,116,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2019,106,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2020,159,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2021,150,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2022,103,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2023,92,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2024,85,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2025,93,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2018,371,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2019,377,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2020,404,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2021,362,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2022,359,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2023,356,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2024,372,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2025,391,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2017,2826,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2018,2808,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2019,2798,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2020,2788,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2021,2773,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2022,2784,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2023,2790,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2024,2827,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2025,2862,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2018,2887,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2019,2899,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2020,2746,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2021,2778,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2022,2871,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2023,2902,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2024,2885,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2025,2871,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2018,165,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2019,166,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2020,173,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2021,195,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2022,222,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2023,239,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2024,226,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2025,201,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2017,3043,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2018,3052,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2019,3065,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2020,2919,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2021,2973,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2022,3093,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2023,3141,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2024,3111,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2025,3072,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2018,2543,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2019,2589,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2020,2435,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2021,2471,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2022,2619,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2023,2669,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2024,2691,,
A,Annuale,ITCD,Nord,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2025,2682,,
